LebwohlLasher: Size: 50, Steps: 50, T*: 0.500: Order: 0.340, Time: 0.517040 s
         1003067 function calls (988177 primitive calls) in 0.967 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       76    0.000    0.000    0.000    0.000 rcsetup.py:91(<listcomp>)
       52    0.000    0.000    0.000    0.000 twodim_base.py:158(eye)
        1    0.000    0.000    0.000    0.000 __init__.py:805(copy)
        1    0.000    0.000    0.000    0.000 ExifTags.py:294(<dictcomp>)
      554    0.000    0.000    0.000    0.000 posixpath.py:41(_get_sep)
       39    0.000    0.000    0.000    0.000 typing.py:284(_flatten_literal_params)
        1    0.000    0.000    0.000    0.000 linalg.py:2191(lstsq)
      117    0.000    0.000    0.001    0.000 abc.py:105(__new__)
  306/282    0.000    0.000    0.000    0.000 results.py:159(__init__)
        1    0.000    0.000    0.003    0.003 shutil.py:1(<module>)
      292    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1040(__init__)
        6    0.000    0.000    0.000    0.000 getlimits.py:34(__init__)
     2107    0.000    0.000    0.000    0.000 {built-in method builtins.chr}
      353    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:746(find_spec)
      409    0.000    0.000    0.000    0.000 copyreg.py:100(__newobj__)
      170    0.000    0.000    0.000    0.000 cm.py:84(__getitem__)
  215/110    0.000    0.000    0.001    0.000 core.py:1832(default_name)
      160    0.000    0.000    0.000    0.000 shape_base.py:608(_column_stack_dispatcher)
       44    0.000    0.000    0.001    0.000 _base.py:66(__set_name__)
       30    0.000    0.000    0.000    0.000 enum.py:626(_find_new_)
       63    0.000    0.000    0.000    0.000 inspect.py:1985(_signature_is_builtin)
        2    0.000    0.000    0.001    0.000 function_base.py:1(<module>)
      288    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1500(<genexpr>)
       35    0.000    0.000    0.001    0.000 rcsetup.py:107(<listcomp>)
        1    0.000    0.000    0.000    0.000 _inspect.py:1(<module>)
      251    0.000    0.000    0.000    0.000 sre_compile.py:81(_combine_flags)
   114/57    0.000    0.000    0.001    0.000 core.py:3722(copy)
      221    0.000    0.000    0.001    0.000 sre_parse.py:97(closegroup)
       28    0.000    0.000    0.000    0.000 __init__.py:1315(getLogger)
       30    0.000    0.000    0.000    0.000 _inspect.py:140(formatargspec)
       84    0.000    0.000    0.000    0.000 {method 'setter' of 'property' objects}
      713    0.000    0.000    0.000    0.000 {built-in method sys.getrecursionlimit}
       20    0.000    0.000    0.000    0.000 colors.py:1189(reversed)
      816    0.000    0.000    0.000    0.000 inspect.py:2691(default)
      118    0.000    0.000    0.000    0.000 sre_parse.py:433(_uniq)
       26    0.000    0.000    0.001    0.000 deprecation.py:416(make_keyword_only)
       44    0.000    0.000    0.000    0.000 sre_compile.py:435(_mk_bitmap)
      162    0.000    0.000    0.000    0.000 rcsetup.py:140(validate_bool)
       36    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:1343(_path_hooks)
       77    0.000    0.000    0.000    0.000 sre_parse.py:296(_class_escape)
      183    0.000    0.000    0.000    0.000 textwrap.py:485(prefixed_lines)
      822    0.000    0.000    0.000    0.000 {method '__subclasses__' of 'type' objects}
       52    0.000    0.000    0.000    0.000 core.py:894(__init__)
       14    0.000    0.000    0.000    0.000 {method 'split' of 're.Pattern' objects}
        7    0.000    0.000    0.000    0.000 weakref.py:105(__init__)
        1    0.000    0.000    0.000    0.000 _mathtext.py:1814(Parser)
        1    0.000    0.000    0.000    0.000 getlimits.py:162(_register_known_types)
  266/157    0.000    0.000    0.001    0.000 core.py:1857(name)
    46/44    0.000    0.000    0.041    0.001 <frozen importlib._bootstrap_external>:1174(create_module)
       51    0.000    0.000    0.000    0.000 shape_base.py:81(atleast_2d)
      103    0.000    0.000    0.000    0.000 codecs.py:319(decode)
       12    0.000    0.000    0.000    0.000 datetime.py:461(__new__)
        1    0.000    0.000    0.000    0.000 TiffTags.py:420(_populate)
        1    0.000    0.000    0.000    0.000 __init__.py:982(<dictcomp>)
       28    0.000    0.000    0.000    0.000 typing.py:1323(__class_getitem__)
        2    0.000    0.000    0.000    0.000 unicode.py:55(_chars_for_ranges)
      409    0.000    0.000    0.000    0.000 sre_compile.py:477(_get_iscased)
        2    0.000    0.000    0.000    0.000 {built-in method _ctypes.POINTER}
      791    0.000    0.000    0.000    0.000 {function RcParams.__getitem__ at 0x115e124d0}
       84    0.000    0.000    0.000    0.000 __init__.py:244(make_alias)
        6    0.000    0.000    0.005    0.001 patches.py:2253(pprint_styles)
      103    0.000    0.000    0.000    0.000 {built-in method _codecs.utf_8_decode}
        1    0.000    0.000    0.000    0.000 {function SeedSequence.generate_state at 0x101b85fc0}
        6    0.000    0.000    0.000    0.000 numeric.py:2507(extend_all)
        1    0.000    0.000    0.007    0.007 numerictypes.py:1(<module>)
      248    0.000    0.000    0.000    0.000 patches.py:2271(<genexpr>)
       23    0.000    0.000    0.000    0.000 pathlib.py:56(parse_parts)
       11    0.000    0.000    0.000    0.000 version.py:184(__init__)
      295    0.000    0.000    0.000    0.000 typing.py:1242(__eq__)
      317    0.000    0.000    0.000    0.000 overrides.py:105(array_function_dispatch)
       42    0.000    0.000    0.000    0.000 core.py:2984(parseImpl)
       60    0.000    0.000    0.001    0.000 __init__.py:829(_open_file_or_url)
      222    0.000    0.000    0.000    0.000 transforms.py:1329(<genexpr>)
      351    0.000    0.000    0.000    0.000 {built-in method _imp.is_frozen}
        1    0.000    0.000    0.000    0.000 pprint.py:106(PrettyPrinter)
        1    0.000    0.000    0.000    0.000 dates.py:1192(RRuleLocator)
   114/57    0.000    0.000    0.001    0.000 core.py:3724(<listcomp>)
        8    0.000    0.000    0.000    0.000 _collections_abc.py:828(__contains__)
        1    0.000    0.000    0.000    0.000 colors.py:78(<dictcomp>)
      154    0.000    0.000    0.000    0.000 core.py:757(preParse)
        2    0.000    0.000    0.001    0.000 dataclasses.py:881(_process_class)
       44    0.000    0.000    0.000    0.000 _base.py:51(__init__)
       30    0.000    0.000    0.000    0.000 enum.py:165(__prepare__)
      170    0.000    0.000    0.000    0.000 colors.py:953(copy)
        1    0.000    0.000    0.003    0.003 common.py:8(pyparsing_common)
        1    0.000    0.000    0.004    0.004 helpers.py:1(<module>)
        1    0.000    0.000    0.001    0.001 rrule.py:1(<module>)
       33    0.000    0.000    0.000    0.000 results.py:14(__init__)
        1    0.000    0.000    0.000    0.000 datetime.py:762(date)
       49    0.000    0.000    0.000    0.000 pathlib.py:621(__str__)
      652    0.000    0.000    0.000    0.000 {method 'get' of 'mappingproxy' objects}
       18    0.000    0.000    0.000    0.000 __init__.py:416(by_key)
        1    0.000    0.000    0.000    0.000 artist.py:117(Artist)
        1    0.000    0.000    0.000    0.000 ElementTree.py:125(Element)
       35    0.000    0.000    0.000    0.000 core.py:2315(__init__)
       12    0.000    0.000    0.011    0.001 _docstring.py:51(__missing__)
      222    0.000    0.000    0.000    0.000 patches.py:2264(<genexpr>)
    347/1    0.000    0.000    0.000    0.000 __config__.py:19(_cleanup)
      374    0.000    0.000    0.000    0.000 enum.py:446(<genexpr>)
        1    0.000    0.000    0.000    0.000 widgets.py:1602(RadioButtons)
       65    0.000    0.000    0.000    0.000 enum.py:579(_get_mixins_)
       27    0.000    0.000    0.000    0.000 __init__.py:1366(_fixupParents)
       37    0.000    0.000    0.000    0.000 getlimits.py:111(_float_to_str)
      100    0.000    0.000    0.000    0.000 fromnumeric.py:2979(prod)
        1    0.000    0.000    0.001    0.001 axes3d.py:42(Axes3D)
      342    0.000    0.000    0.000    0.000 {built-in method numpy.core._multiarray_umath.add_docstring}
        1    0.000    0.000    0.000    0.000 __init__.py:233(__getattr__)
        1    0.000    0.000    0.001    0.001 random.py:1(<module>)
       31    0.000    0.000    0.000    0.000 {built-in method numpy.arange}
       62    0.000    0.000    0.001    0.000 core.py:1352(__add__)
      479    0.000    0.000    0.002    0.000 {built-in method builtins.next}
       10    0.000    0.000    0.002    0.000 _fontconfig_pattern.py:80(parse_fontconfig_pattern)
       53    0.000    0.000    0.000    0.000 linalg.py:159(_commonType)
       74    0.000    0.000    0.000    0.000 {built-in method builtins.sum}
        1    0.000    0.000    0.005    0.005 font_manager.py:1(<module>)
       37    0.000    0.000    0.000    0.000 transforms.py:1324(__init_subclass__)
        1    0.000    0.000    0.000    0.000 traceback.py:457(TracebackException)
       30    0.000    0.000    0.000    0.000 enum.py:198(<dictcomp>)
        1    0.000    0.000    0.000    0.000 polynomial.py:1472(Polynomial)
       18    0.000    0.000    0.001    0.000 rcsetup.py:662(cycler)
       96    0.000    0.000    0.000    0.000 rcsetup.py:66(__call__)
       28    0.000    0.000    0.000    0.000 __init__.py:2071(getLogger)
       91    0.000    0.000    0.000    0.000 {built-in method _imp.is_builtin}
        1    0.000    0.000    0.002    0.002 _add_newdocs.py:1(<module>)
      204    0.000    0.000    0.000    0.000 numeric.py:1380(<listcomp>)
       12    0.000    0.000    0.001    0.000 typing.py:2267(__new__)
        1    0.000    0.000    0.002    0.002 fromnumeric.py:1(<module>)
     39/1    0.000    0.000    0.000    0.000 __config__.py:25(<dictcomp>)
      145    0.000    0.000    0.000    0.000 {built-in method builtins.all}
      316    0.000    0.000    0.000    0.000 rcsetup.py:878(_convert_validator_spec)
       28    0.000    0.000    0.000    0.000 __init__.py:1435(__init__)
        1    0.000    0.000    0.037    0.037 _axes.py:1(<module>)
      452    0.000    0.000    0.000    0.000 {built-in method builtins.vars}
        1    0.000    0.000    0.000    0.000 rcsetup.py:1345(<dictcomp>)
     46/1    0.000    0.000    0.448    0.448 <frozen importlib._bootstrap_external>:1182(exec_module)
        1    0.000    0.000    0.000    0.000 defchararray.py:1(<module>)
       19    0.000    0.000    0.000    0.000 path.py:99(__init__)
        1    0.000    0.000    0.001    0.001 datetime.py:1(<module>)
        6    0.000    0.000    0.000    0.000 patches.py:2271(<listcomp>)
        1    0.000    0.000    0.009    0.009 cm.py:1(<module>)
       47    0.000    0.000    0.000    0.000 {built-in method numpy.empty}
      118    0.000    0.000    0.000    0.000 {built-in method fromkeys}
       28    0.000    0.000    0.000    0.000 core.py:2915(__init__)
        1    0.000    0.000    0.000    0.000 markers.py:155(MarkerStyle)
      342    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:412(has_location)
        1    0.000    0.000    0.050    0.050 colors.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _compat_pickle.py:1(<module>)
        1    0.000    0.000    0.002    0.002 _dtype_like.py:1(<module>)
        1    0.000    0.000    0.031    0.031 patches.py:1(<module>)
       32    0.000    0.000    0.000    0.000 warnings.py:458(__enter__)
        1    0.000    0.000    0.010    0.010 linalg.py:1(<module>)
        1    0.000    0.000    0.006    0.006 _mathtext.py:1(<module>)
        5    0.000    0.000    0.001    0.000 enum.py:483(_create_)
       63    0.000    0.000    0.000    0.000 inspect.py:1997(_signature_is_functionlike)
      131    0.000    0.000    0.000    0.000 core.py:1711(set_whitespace_chars)
      102    0.000    0.000    0.000    0.000 exceptions.py:24(__init__)
        2    0.000    0.000    0.003    0.001 shape_base.py:1(<module>)
        1    0.000    0.000    0.002    0.002 _array_like.py:1(<module>)
       50    0.000    0.000    0.000    0.000 _internal.py:872(_ufunc_doc_signature_formatter)
      222    0.000    0.000    0.000    0.000 multiarray.py:153(concatenate)
       44    0.000    0.000    0.000    0.000 results.py:533(copy)
       51    0.000    0.000    0.000    0.000 linalg.py:215(_assert_finite)
       36    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1628(path_hook_for_FileFinder)
       30    0.000    0.000    0.000    0.000 enum.py:569(_check_for_existing_members)
   106/93    0.000    0.000    0.003    0.000 typing.py:401(__getitem__)
       10    0.000    0.000    0.000    0.000 deprecation.py:316(delete_parameter)
       24    0.000    0.000    0.000    0.000 _add_newdocs_scalars.py:71(add_newdoc_for_scalar_type)
      131    0.000    0.000    0.000    0.000 core.py:1915(__eq__)
      170    0.000    0.000    0.000    0.000 textwrap.py:482(predicate)
       13    0.000    0.000    0.000    0.000 deprecation.py:457(<listcomp>)
       24    0.000    0.000    0.000    0.000 dviread.py:220(decorate)
        1    0.000    0.000    0.000    0.000 TiffTags.py:1(<module>)
       35    0.000    0.000    0.000    0.000 deprecation.py:187(finalize)
       67    0.000    0.000    0.000    0.000 results.py:191(__getitem__)
      242    0.000    0.000    0.000    0.000 core.py:3614(<genexpr>)
       78    0.000    0.000    0.000    0.000 util.py:111(set_)
      147    0.000    0.000    0.000    0.000 TiffTags.py:26(__new__)
      510    0.000    0.000    0.000    0.000 fromnumeric.py:2172(_sum_dispatcher)
        2    0.000    0.000    0.001    0.001 polynomial.py:1(<module>)
        1    0.000    0.000    0.003    0.003 tz.py:1(<module>)
       24    0.000    0.000    0.000    0.000 results.py:431(__iadd__)
       60    0.000    0.000    0.000    0.000 inspect.py:2703(replace)
      292    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1065(get_filename)
      248    0.000    0.000    0.000    0.000 {built-in method sys.intern}
       93    0.000    0.000    0.000    0.000 {built-in method builtins.locals}
        1    0.000    0.000    0.006    0.006 _type_aliases.py:1(<module>)
       88    0.000    0.000    0.000    0.000 six.py:146(__init__)
        1    0.000    0.000    0.000    0.000 linalg.py:492(inv)
       18    0.000    0.000    0.001    0.000 core.py:262(_trim_arity)
       10    0.000    0.000    0.000    0.000 path.py:191(_create_closed)
        1    0.000    0.000    0.000    0.000 polynomial.py:453(polyfit)
       30    0.000    0.000    0.000    0.000 rcsetup.py:64(<dictcomp>)
      204    0.000    0.000    0.000    0.000 numeric.py:1216(<dictcomp>)
       33    0.000    0.000    0.000    0.000 results.py:200(__setitem__)
       25    0.000    0.000    0.000    0.000 sre_parse.py:268(getuntil)
       33    0.000    0.000    0.000    0.000 contextlib.py:102(__init__)
       82    0.000    0.000    0.000    0.000 core.py:2266(__init__)
       21    0.000    0.000    0.000    0.000 typing.py:1223(__getitem__)
       34    0.000    0.000    0.000    0.000 posixpath.py:229(expanduser)
        1    0.000    0.000    0.000    0.000 ctypeslib.py:371(<dictcomp>)
      480    0.000    0.000    0.000    0.000 typing.py:560(<genexpr>)
       24    0.000    0.000    0.000    0.000 dtypes.py:66(_add_dtype_helper)
       20    0.000    0.000    0.000    0.000 pathlib.py:569(_parse_args)
        1    0.000    0.000    0.114    0.114 figure.py:1(<module>)
      222    0.000    0.000    0.000    0.000 transforms.py:1335(<genexpr>)
       12    0.000    0.000    0.000    0.000 dataclasses.py:722(_get_field)
       27    0.000    0.000    0.001    0.000 artist.py:45(allow_rasterization)
      211    0.000    0.000    0.000    0.000 {method 'values' of 'mappingproxy' objects}
        1    0.000    0.000    0.000    0.000 arrayprint.py:1(<module>)
        1    0.000    0.000    0.001    0.001 npyio.py:1(<module>)
        1    0.000    0.000    0.000    0.000 umath.py:1(<module>)
        1    0.000    0.000    0.001    0.001 scimath.py:1(<module>)
      180    0.000    0.000    0.000    0.000 __init__.py:402(<genexpr>)
