Usage: python LebwohlLasher_vectorization_numba.py <ITERATIONS> <SIZE> <TEMPERATURE> <PLOTFLAG>
         1221555 function calls (1203393 primitive calls) in 1.157 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 llvm_bindings.py:1(<module>)
       17    0.000    0.000    0.000    0.000 inspect.py:2695(annotation)
        4    0.000    0.000    0.000    0.000 abc.py:146(update_abstractmethods)
        6    0.000    0.000    0.000    0.000 results.py:241(__len__)
        4    0.000    0.000    0.000    0.000 types.py:132(_calculate_meta)
        3    0.000    0.000    0.000    0.000 datetime.py:2205(_create)
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_sha256}
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_shake_128}
        1    0.000    0.000    0.000    0.000 string.py:159(Formatter)
       11    0.000    0.000    0.000    0.000 version.py:519(<lambda>)
        1    0.000    0.000    0.000    0.000 _mathtext.py:540(UnicodeFonts)
        1    0.000    0.000    0.000    0.000 _adapters.py:31(DegenerateFiles)
        1    0.000    0.000    0.000    0.000 geo.py:246(AitoffAxes)
        1    0.000    0.000    0.000    0.000 callconv.py:58(BaseCallConv)
        1    0.000    0.000    0.000    0.000 codegen.py:1161(CPUCodegen)
        1    0.000    0.000    0.000    0.000 __init__.py:319(CDLL)
        1    0.000    0.000    0.000    0.000 selectors.py:291(SelectSelector)
        1    0.000    0.000    0.000    0.000 random.py:219(__init_subclass__)
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_sha3_256}
        1    0.000    0.000    0.000    0.000 core.py:5373(Combine)
        1    0.000    0.000    0.000    0.000 text.py:1444(_AnnotationBase)
        1    0.000    0.000    0.000    0.000 geo.py:316(InvertedHammerTransform)
        1    0.000    0.000    0.000    0.000 ffi.py:52(__init__)
        1    0.000    0.000    0.000    0.000 functions.py:519(Dispatcher)
        1    0.000    0.000    0.000    0.000 scalars.py:190(EnumClass)
        1    0.000    0.000    0.000    0.000 models.py:434(UniTupleModel)
        1    0.000    0.000    0.000    0.000 imputils.py:16(Registry)
        2    0.000    0.000    0.000    0.000 templates.py:1224(__init__)
        2    0.000    0.000    0.000    0.000 traceback.py:259(__init__)
        1    0.000    0.000    0.000    0.000 core.py:5554(Suppress)
        2    0.000    0.000    0.000    0.000 dataclasses.py:843(<listcomp>)
        1    0.000    0.000    0.000    0.000 pathlib.py:231(_PosixFlavour)
        1    0.000    0.000    0.000    0.000 ticker.py:815(LogFormatter)
        1    0.000    0.000    0.000    0.000 ticker.py:1752(LinearLocator)
        2    0.000    0.000    0.000    0.000 legend_handler.py:319(__init__)
        1    0.000    0.000    0.000    0.000 geo.py:456(InvertedLambertTransform)
        1    0.000    0.000    0.000    0.000 ir.py:1132(Scope)
        1    0.000    0.000    0.000    0.000 ir.py:1671(__new__)
        1    0.000    0.000    0.000    0.000 types.py:367(VectorType)
        1    0.000    0.000    0.000    0.000 context.py:43(CallStack)
        1    0.000    0.000    0.000    0.000 models.py:941(RecordModel)
        1    0.000    0.000    0.000    0.000 pythonapi.py:1653(ObjModeUtils)
        1    0.000    0.000    0.000    0.000 serialize.py:80(_CustomPickled)
        2    0.000    0.000    0.000    0.000 registry.py:104(check)
        1    0.000    0.000    0.000    0.000 builtins.py:219(<listcomp>)
        1    0.000    0.000    0.000    0.000 typed_passes.py:418(BaseNativeLowering)
        1    0.000    0.000    0.000    0.000 decorators.py:34(Vectorize)
        2    0.000    0.000    0.000    0.000 datetime.py:634(__neg__)
        1    0.000    0.000    0.000    0.000 records.py:308(recarray)
        1    0.000    0.000    0.000    0.000 scale.py:754(<listcomp>)
        1    0.000    0.000    0.000    0.000 core.py:2220(_PendingSkip)
        1    0.000    0.000    0.000    0.000 _enums.py:17(_AutoStringNameEnum)
        1    0.000    0.000    0.000    0.000 decoder.py:254(JSONDecoder)
        1    0.000    0.000    0.000    0.000 utils.py:444(MutableSortedMap)
       10    0.000    0.000    0.000    0.000 misc.py:117(key)
        1    0.000    0.000    0.000    0.000 functions.py:348(BoundFunction)
        1    0.000    0.000    0.000    0.000 _mathtext.py:1823(_MathStyle)
        1    0.000    0.000    0.000    0.000 module.py:215(__init__)
        1    0.000    0.000    0.000    0.000 records.py:223(record)
        4    0.000    0.000    0.000    0.000 core.py:3417(dtype)
        1    0.000    0.000    0.000    0.000 __init__.py:1296(__init__)
        1    0.000    0.000    0.000    0.000 Image.py:3450(register_extensions)
        1    0.000    0.000    0.000    0.000 model.py:293(ArrayType)
        1    0.000    0.000    0.000    0.000 collections.py:961(_CollectionWithSizes)
        1    0.000    0.000    0.000    0.000 backend_tools.py:457(ToolViewsPositions)
        1    0.000    0.000    0.000    0.000 _mathtext.py:329(TruetypeFonts)
        1    0.000    0.000    0.000    0.000 calendar.py:295(TextCalendar)
        1    0.000    0.000    0.000    0.000 rrule.py:1112(_iterinfo)
        1    0.000    0.000    0.000    0.000 _triinterpolate.py:985(_DOF_estimator)
        1    0.000    0.000    0.000    0.000 castgraph.py:30(CastSet)
        1    0.000    0.000    0.000    0.000 byteflow.py:1848(AdaptCFA)
        1    0.000    0.000    0.000    0.000 builtins.py:780(SliceAttribute)
        1    0.000    0.000    0.000    0.000 _parseaddr.py:211(AddrlistClass)
        1    0.000    0.000    0.000    0.000 ufunc_db.py:1(<module>)
        1    0.000    0.000    0.000    0.000 caching.py:710(make_library_cache)
        1    0.000    0.000    0.000    0.000 __config__.py:14(DisplayModes)
        2    0.000    0.000    0.000    0.000 core.py:3528(__init__)
        1    0.000    0.000    0.000    0.000 geo.py:272(InvertedAitoffTransform)
        1    0.000    0.000    0.000    0.000 targets.py:180(from_default_triple)
        6    0.000    0.000    0.000    0.000 core.py:3380(<genexpr>)
        1    0.000    0.000    0.000    0.000 core.py:125(<listcomp>)
        1    0.000    0.000    0.000    0.000 {method 'tobytes' of 'numpy.generic' objects}
        2    0.000    0.000    0.000    0.000 Image.py:3439(register_extension)
        1    0.000    0.000    0.000    0.000 patches.py:3207(_Curve)
        1    0.000    0.000    0.000    0.000 streamplot.py:259(DomainMap)
        1    0.000    0.000    0.000    0.000 containers.py:351(_StarArgTupleMixin)
        1    0.000    0.000    0.000    0.000 _functools.py:1(<module>)
        3    0.000    0.000    0.000    0.000 _collections_abc.py:862(__init__)
        9    0.000    0.000    0.000    0.000 _globals.py:58(__repr__)
        2    0.000    0.000    0.000    0.000 __init__.py:368(_FuncPtr)
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_sha512}
        1    0.000    0.000    0.000    0.000 unicode.py:75(nums)
        1    0.000    0.000    0.000    0.000 core.py:4591(PrecededBy)
        1    0.000    0.000    0.000    0.000 image.py:1188(PcolorImage)
        1    0.000    0.000    0.000    0.000 polar.py:402(ThetaAxis)
        1    0.000    0.000    0.000    0.000 values.py:530(NamedValue)
        1    0.000    0.000    0.000    0.000 builtins.py:205(BinOpMod)
        1    0.000    0.000    0.000    0.000 module.py:220(__next__)
        2    0.000    0.000    0.000    0.000 {built-in method maketrans}
        3    0.000    0.000    0.000    0.000 __init__.py:502(CFunctionType)
        1    0.000    0.000    0.000    0.000 threading.py:103(_RLock)
        1    0.000    0.000    0.000    0.000 threading.py:545(__init__)
        1    0.000    0.000    0.000    0.000 ElementTree.py:1510(XMLParser)
        1    0.000    0.000    0.000    0.000 _cm.py:66(cubehelix)
        1    0.000    0.000    0.000    0.000 core.py:4066(MatchFirst)
        1    0.000    0.000    0.000    0.000 _mathtext.py:1068(Char)
        1    0.000    0.000    0.000    0.000 _common.py:55(resolve)
        1    0.000    0.000    0.000    0.000 polar.py:140(PolarAffine)
        1    0.000    0.000    0.000    0.000 _pep440.py:45(Infinity)
        2    0.000    0.000    0.000    0.000 types.py:170(__init__)
        9    0.000    0.000    0.000    0.000 types.py:247(wrap_constant_value)
        1    0.000    0.000    0.000    0.000 typeconv.py:70(TypeCastingRules)
        1    0.000    0.000    0.000    0.000 untyped_passes.py:1329(IterLoopCanonicalization)
        1    0.000    0.000    0.000    0.000 threading.py:224(Condition)
        1    0.000    0.000    0.000    0.000 helpers.py:703(OpAssoc)
        1    0.000    0.000    0.000    0.000 backend_tools.py:830(ToolPan)
        1    0.000    0.000    0.000    0.000 calendar.py:71(_localized_day)
        1    0.000    0.000    0.024    0.024 cpu.py:41(__init__)
        2    0.000    0.000    0.000    0.000 __init__.py:746(__init__)
        1    0.000    0.000    0.000    0.000 target_extension.py:75(resolve_dispatcher_from_str)
        3    0.000    0.000    0.000    0.000 core.py:1683(suppress)
        1    0.000    0.000    0.000    0.000 bytecode.py:35(_as_opcodes)
        4    0.000    0.000    0.000    0.000 {method 'index' of 'tuple' objects}
        1    0.000    0.000    0.000    0.000 index_tricks.py:255(__init__)
        1    0.000    0.000    0.000    0.000 ExifTags.py:343(Interop)
        1    0.000    0.000    0.000    0.000 typeof.py:17(Purpose)
        3    0.000    0.000    0.000    0.000 pythonapi.py:24(__init__)
        1    0.000    0.000    0.000    0.000 datetime.py:1183(IsoCalendarDate)
        1    0.000    0.000    0.000    0.000 memmap.py:22(memmap)
        1    0.000    0.000    0.000    0.000 _datasource.py:536(Repository)
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_sha3_512}
        1    0.000    0.000    0.000    0.000 cbook.py:2055(_OrderedSet)
        1    0.000    0.000    0.000    0.000 gzip.py:402(_GzipReader)
        1    0.000    0.000    0.000    0.000 core.py:2499(CaselessKeyword)
        1    0.000    0.000    0.000    0.000 core.py:2863(Char)
        1    0.000    0.000    0.000    0.000 contour.py:1491(QuadContourSet)
        1    0.000    0.000    0.000    0.000 widgets.py:163(Button)
        1    0.000    0.000    0.000    0.000 offsetbox.py:824(AuxTransformBox)
        1    0.000    0.000    0.000    0.000 gridspec.py:318(GridSpec)
        1    0.000    0.000    0.000    0.000 legend_handler.py:524(__init__)
        1    0.000    0.000    0.000    0.000 polar.py:699(RadialAxis)
        1    0.000    0.000    0.000    0.000 timeit.py:84(Timer)
        1    0.000    0.000    0.000    0.000 errors.py:291(HighlightColorScheme)
        1    0.000    0.000    0.000    0.000 types.py:109(PointerType)
        1    0.000    0.000    0.000    0.000 callconv.py:168(MinimalCallConv)
        1    0.000    0.000    0.000    0.000 compiler_machinery.py:409(PassRegistry)
        1    0.000    0.000    0.000    0.000 type_annotations.py:16(SourceLines)
        1    0.000    0.000    0.000    0.000 ufuncbuilder.py:56(UFuncTarget)
        1    0.000    0.000    0.000    0.000 abc.py:32(Finder)
        1    0.000    0.000    0.000    0.000 ElementTree.py:1388(TreeBuilder)
        1    0.000    0.000    0.000    0.000 lines.py:1601(VertexSelector)
        1    0.000    0.000    0.000    0.000 image.py:1388(BboxImage)
        1    0.000    0.000    0.000    0.000 axis.py:405(XTick)
        1    0.000    0.000    0.000    0.000 consts.py:9(ConstantInference)
        1    0.000    0.000    0.000    0.000 models.py:224(PrimitiveModel)
        1    0.000    0.000    0.000    0.000 typing_extensions.py:2229(TypeVarTuple)
        1    0.000    0.000    0.000    0.000 builtins.py:323(BitwiseLogicOperation)
        1    0.000    0.000    0.000    0.000 numbers.py:267(Rational)
        3    0.000    0.000    0.000    0.000 __init__.py:501(PYFUNCTYPE)
        1    0.000    0.000    0.000    0.000 selectors.py:342(_PollLikeSelector)
        1    0.000    0.000    0.000    0.000 core.py:1315(_replace_dtype_fields)
        1    0.000    0.000    0.000    0.000 extras.py:1655(__init__)
       11    0.000    0.000    0.000    0.000 version.py:492(_parse_local_version)
        1    0.000    0.000    0.000    0.000 _structures.py:1(<module>)
        1    0.000    0.000    0.000    0.000 colors.py:1840(SymLogNorm)
        1    0.000    0.000    0.000    0.000 common.py:25(DTDForbidden)
        1    0.000    0.000    0.000    0.000 collections.py:1008(PathCollection)
        1    0.000    0.000    0.000    0.000 functions.py:240(BaseFunction)
        1    0.000    0.000    0.000    0.000 types.py:14(Type)
        1    0.000    0.000    0.000    0.000 types.py:290(_BaseFloatType)
        1    0.000    0.000    0.000    0.000 postproc.py:63(PostProcessor)
        1    0.000    0.000    0.000    0.000 byteflow.py:70(Flow)
        1    0.000    0.000    0.000    0.000 stencilparfor.py:33(StencilPass)
        1    0.000    0.000    0.000    0.000 target_extension.py:117(Target)
        1    0.000    0.000    0.000    0.000 __config__.py:9(DisplayModes)
        2    0.000    0.000    0.000    0.000 _pep440.py:158(_compare)
        3    0.000    0.000    0.000    0.000 {method 'copy' of 'mappingproxy' objects}
        1    0.000    0.000    0.000    0.000 _globals.py:52(__new__)
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_shake_256}
        1    0.000    0.000    0.000    0.000 model.py:261(PointerType)
        1    0.000    0.000    0.000    0.000 axis.py:462(YTick)
        1    0.000    0.000    0.000    0.000 targets.py:202(name)
        1    0.000    0.000    0.000    0.000 targets.py:263(TargetMachine)
        1    0.000    0.000    0.000    0.000 errors.py:455(WarningsFixer)
        1    0.000    0.000    0.000    0.000 numpy_support.py:311(UFuncLoopSpec)
        1    0.000    0.000    0.000    0.000 cloudpickle.py:698(_empty_cell_value)
        1    0.000    0.000    0.000    0.000 builtins.py:227(<listcomp>)
        1    0.000    0.000    0.000    0.000 builtins.py:409(UnorderedCmpOp)
        1    0.000    0.000    0.000    0.000 typed_passes.py:596(InlineOverloads)
        1    0.000    0.000    0.000    0.000 getlimits.py:378(finfo)
        1    0.000    0.000    0.000    0.000 core.py:190(<listcomp>)
        3    0.000    0.000    0.000    0.000 core.py:806(__init__)
        1    0.000    0.000    0.000    0.000 version.py:421(major)
        1    0.000    0.000    0.000    0.000 {built-in method numba.core.typeconv._typeconv.new_type_manager}
        1    0.000    0.000    0.000    0.000 offsetbox.py:527(PaddedBox)
        1    0.000    0.000    0.000    0.000 passmanagers.py:382(add_instruction_combining_pass)
        1    0.000    0.000    0.000    0.000 ir.py:259(VarMap)
        1    0.000    0.000    0.000    0.000 charset.py:167(Charset)
        1    0.000    0.000    0.000    0.000 __init__.py:167(check_getitem)
        1    0.000    0.000    0.000    0.000 py3k.py:92(contextlib_nullcontext)
        1    0.000    0.000    0.000    0.000 _machar.py:17(MachAr)
        1    0.000    0.000    0.000    0.000 twodim_base.py:529(_vander_dispatcher)
