LebwohlLasher_numba.py: Size: 50, Steps: 50, T*: 0.500: Order: 0.404, Time: 1.487729 s
         2898209 function calls (2814732 primitive calls) in 3.517 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 _endian.py:1(<module>)
       36    0.000    0.000    0.000    0.000 rcsetup.py:744(<genexpr>)
       15    0.000    0.000    0.000    0.000 _policybase.py:293(header_source_parse)
        4    0.000    0.000    0.001    0.000 warnings.py:130(filterwarnings)
       29    0.000    0.000    0.000    0.000 cbook.py:1337(_to_unmasked_float_array)
        3    0.000    0.000    0.000    0.000 module.py:122(<listcomp>)
        1    0.000    0.000    0.000    0.000 selectors.py:1(<module>)
        2    0.000    0.000    0.000    0.000 __init__.py:514(_get_config_or_cache_dir)
        4    0.000    0.000    0.151    0.038 numbers.py:206(int_power_impl)
       39    0.000    0.000    0.000    0.000 typing.py:371(__getattr__)
        6    0.000    0.000    0.000    0.000 ir.py:1147(__init__)
        4    0.000    0.000    0.000    0.000 models.py:517(__init__)
        3    0.000    0.000    0.001    0.000 untyped_passes.py:265(run_pass)
        1    0.000    0.000    0.000    0.000 scale.py:737(_get_scale_docs)
        1    0.000    0.000    0.000    0.000 patches.py:2293(BoxStyle)
        4    0.000    0.000    0.130    0.033 codegen.py:996(_finalize_specific)
        2    0.000    0.000    0.000    0.000 dispatcher.py:339(add_overload)
      170    0.000    0.000    0.000    0.000 {built-in method _operator.index}
        1    0.000    0.000    0.001    0.001 csv.py:1(<module>)
        9    0.000    0.000    0.000    0.000 ffi.py:387(__hash__)
       71    0.000    0.000    0.000    0.000 byteflow.py:1685(get_varname)
        3    0.000    0.000    0.008    0.003 ssa.py:26(reconstruct_ssa)
        1    0.000    0.000    0.000    0.000 datetime.py:1563(datetime)
        1    0.000    0.000    0.000    0.000 contour.py:705(ContourSet)
        1    0.000    0.000    0.000    0.000 _solvers.py:1(<module>)
       34    0.000    0.000    0.000    0.000 ffi.py:285(__bool__)
       16    0.000    0.000    0.000    0.000 types.py:344(format_constant)
        3    0.000    0.000    0.001    0.000 transforms.py:524(find_setupwiths)
        4    0.000    0.000    0.000    0.000 typeinfer.py:425(__call__)
        1    0.000    0.000    0.171    0.171 config.py:1(<module>)
       13    0.000    0.000    0.003    0.000 module.py:167(link_in)
        1    0.000    0.000    0.000    0.000 results.py:1(<module>)
       35    0.000    0.000    0.001    0.000 ffi.py:367(__exit__)
       52    0.000    0.000    0.000    0.000 core.py:3819(<genexpr>)
        1    0.000    0.000    0.000    0.000 event.py:1(<module>)
        1    0.000    0.000    0.021    0.021 defmatrix.py:1(<module>)
        4    0.000    0.000    0.000    0.000 core.py:1437(__mul__)
        3    0.000    0.000    0.000    0.000 controlflow.py:697(_find_in_loops)
        2    0.000    0.000    0.000    0.000 cpu.py:293(finalize)
      155    0.000    0.000    0.000    0.000 byteflow.py:1511(pc_initial)
       78    0.000    0.000    0.000    0.000 util.py:108(get)
        6    0.000    0.000    0.000    0.000 templates.py:62(replace)
        1    0.000    0.000    0.000    0.000 cloudpickle_fast.py:545(CloudPickler)
        8    0.000    0.000    0.000    0.000 numbers.py:619(real_sub_impl)
        1    0.000    0.000    0.000    0.000 transforms.py:211(BboxBase)
        3    0.000    0.000    0.000    0.000 compiler.py:285(sanitize_compile_result_entries)
       96    0.000    0.000    0.000    0.000 typing.py:1074(<genexpr>)
        1    0.000    0.000    0.002    0.002 ansitowin32.py:1(<module>)
       80    0.000    0.000    0.000    0.000 __init__.py:640(update)
        8    0.000    0.000    0.001    0.000 module.py:207(clone)
        1    0.000    0.000    0.000    0.000 llvm_pass_timings.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _policybase.py:99(_extend_docstrings)
        1    0.000    0.000    0.000    0.000 hermite_e.py:1(<module>)
       51    0.000    0.000    0.000    0.000 _methods.py:39(_amax)
        1    0.000    0.000    0.008    0.008 message.py:1(<module>)
        1    0.000    0.000    0.001    0.001 _lil.py:1(<module>)
       46    0.000    0.000    0.000    0.000 {method 'translate' of 'str' objects}
       10    0.000    0.000    0.000    0.000 arrayobj.py:74(ArrayStruct)
       46    0.000    0.000    0.000    0.000 getlimits.py:101(_float_conv)
        3    0.000    0.000    0.001    0.000 lowering.py:310(setup_function)
        6    0.000    0.000    0.000    0.000 message.py:462(get)
        1    0.000    0.000    0.000    0.000 arraysetops.py:1(<module>)
        7    0.000    0.000    0.000    0.000 core.py:2544(_arraymethod)
        1    0.000    0.000    0.000    0.000 _cm.py:158(<dictcomp>)
       48    0.000    0.000    0.000    0.000 dis.py:453(findlinestarts)
       24    0.000    0.000    0.000    0.000 targetconfig.py:114(setter)
        1    0.000    0.000    0.003    0.003 _csr.py:1(<module>)
       15    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:294(_module_repr)
       33    0.000    0.000    0.000    0.000 byteflow.py:1882(iterliveblocks)
        1    0.000    0.000    0.000    0.000 enumimpl.py:1(<module>)
       12    0.000    0.000    0.000    0.000 compiler_machinery.py:227(_debug_init)
    21/13    0.000    0.000    0.000    0.000 model.py:81(__hash__)
        1    0.000    0.000    0.000    0.000 patches.py:3086(ArrowStyle)
        1    0.000    0.000    0.000    0.000 mixins.py:59(NDArrayOperatorsMixin)
      100    0.000    0.000    0.000    0.000 fromnumeric.py:2974(_prod_dispatcher)
        1    0.000    0.000    0.004    0.004 table.py:1(<module>)
        3    0.000    0.000    0.001    0.000 compiler.py:566(define_nopython_pipeline)
       18    0.000    0.000    0.000    0.000 transforms.py:56(_make_str_method)
        1    0.000    0.000    0.000    0.000 relativedelta.py:1(<module>)
        1    0.000    0.000    0.000    0.000 axis3d.py:38(Axis)
       67    0.000    0.000    0.000    0.000 _collections_abc.py:315(__subclasshook__)
        3    0.000    0.000    0.006    0.002 typed_passes.py:555(run_pass)
       21    0.000    0.000    0.000    0.000 dataclasses.py:286(__init__)
        1    0.000    0.000    0.000    0.000 intrinsics.py:1(<module>)
        5    0.000    0.000    0.000    0.000 interpreter.py:2233(op_LOAD_DEREF)
        3    0.000    0.000    0.000    0.000 untyped_passes.py:1768(run_pass)
        3    0.000    0.000    0.000    0.000 utils.py:426(__init__)
        1    0.000    0.000    0.000    0.000 numbers.py:598(_implement_bitwise_operators)
       10    0.000    0.000    0.001    0.000 targets.py:268(add_analysis_passes)
       18    0.000    0.000    0.000    0.000 values.py:52(wrap)
       14    0.000    0.000    0.000    0.000 models.py:335(__init__)
       55    0.000    0.000    0.000    0.000 {method 'mro' of 'type' objects}
        1    0.000    0.000    0.001    0.001 path.py:1(<module>)
       22    0.000    0.000    0.000    0.000 dataclasses.py:817(_set_qualname)
       23    0.000    0.000    0.000    0.000 overrides.py:177(decorator)
        5    0.000    0.000    0.000    0.000 callconv.py:373(return_value)
       36    0.000    0.000    0.001    0.000 quicksort.py:257(<lambda>)
       41    0.000    0.000    0.000    0.000 version.py:203(<genexpr>)
        1    0.000    0.000    0.000    0.000 chebyshev.py:1(<module>)
        1    0.000    0.000    0.000    0.000 imputils.py:1(<module>)
        1    0.000    0.000    0.000    0.000 nrtdynmod.py:63(_define_nrt_decref)
        1    0.000    0.000    0.028    0.028 __init__.py:999(entry_points)
        3    0.000    0.000    0.000    0.000 type_annotations.py:56(__init__)
        1    0.000    0.000    0.011    0.011 mathtext.py:1(<module>)
       19    0.000    0.000    0.000    0.000 abstract.py:433(_literal_init)
        1    0.000    0.000    0.000    0.000 format.py:1(<module>)
        1    0.000    0.000    0.000    0.000 typedobjectutils.py:1(<module>)
       42    0.000    0.000    0.000    0.000 abc.py:110(register)
        1    0.000    0.000    0.000    0.000 _scalars.py:1(<module>)
        1    0.000    0.000    0.001    0.001 _char_codes.py:1(<module>)
       12    0.000    0.000    0.000    0.000 core.py:5667(<lambda>)
        1    0.000    0.000    0.000    0.000 yacc.py:1(<module>)
        2    0.000    0.000    0.000    0.000 {built-in method posix.mkdir}
        1    0.000    0.000    0.000    0.000 _coo.py:1(<module>)
        3    0.000    0.000    0.000    0.000 controlflow.py:714(__eq__)
        4    0.000    0.000    0.000    0.000 inspect.py:3029(_hash_basis)
        1    0.000    0.000    0.000    0.000 random_methods.py:1(<module>)
        1    0.000    0.000    0.001    0.001 externals.py:108(install)
        1    0.000    0.000    0.000    0.000 ccallback.py:1(<module>)
        1    0.000    0.000    0.001    0.001 listdecl.py:1(<module>)
        4    0.000    0.000    0.000    0.000 uuid.py:138(__init__)
        1    0.000    0.000    0.002    0.002 cyaml.py:1(<module>)
        1    0.000    0.000    0.000    0.000 ImageFile.py:1(<module>)
        3    0.000    0.000    0.000    0.000 functools.py:800(singledispatch)
       36    0.000    0.000    0.000    0.000 core.py:4148(<genexpr>)
        4    0.000    0.000    0.000    0.000 colors.py:1697(Norm)
        6    0.000    0.000    0.000    0.000 abc.py:21(_register)
        4    0.000    0.000    0.000    0.000 extending.py:39(decorate)
        1    0.000    0.000    0.000    0.000 _nested_sequence.py:1(<module>)
        1    0.000    0.000    0.000    0.000 results.py:27(ParseResults)
        1    0.000    0.000    0.000    0.000 bytes.py:1(<module>)
       24    0.000    0.000    0.000    0.000 numerictypes.py:514(_scalar_type_key)
       70    0.000    0.000    0.000    0.000 containers.py:40(key)
        8    0.000    0.000    0.000    0.000 instructions.py:575(descr)
       20    0.000    0.000    0.000    0.000 scalars.py:41(from_bitwidth)
        1    0.000    0.000    0.001    0.001 c_ast.py:1(<module>)
       81    0.000    0.000    0.000    0.000 misc.py:127(key)
        8    0.000    0.000    0.000    0.000 builder.py:989(phi)
        1    0.000    0.000    0.000    0.000 collections.py:27(Collection)
        3    0.000    0.000    0.000    0.000 ir_utils.py:2221(enforce_no_phis)
       24    0.000    0.000    0.000    0.000 instructions.py:576(<genexpr>)
        1    0.000    0.000    0.000    0.000 hashing.py:417(_Py_HashSecret_t)
       10    0.000    0.000    0.005    0.001 transforms.py:93(populate)
        9    0.000    0.000    0.001    0.000 packer.py:97(<listcomp>)
        7    0.000    0.000    0.000    0.000 extending.py:190(decorate)
       30    0.000    0.000    0.000    0.000 byteflow.py:1763(<dictcomp>)
       16    0.000    0.000    0.001    0.000 lowering.py:862(<listcomp>)
       52    0.000    0.000    0.000    0.000 _add_newdocs.py:6754(refer_to_array_attribute)
        1    0.000    0.000    0.001    0.001 decimal.py:1(<module>)
       10    0.000    0.000    0.000    0.000 transforms.py:25(opt_level)
        1    0.000    0.000    0.000    0.000 itanium_mangler.py:1(<module>)
        1    0.000    0.000    0.000    0.000 setdecl.py:1(<module>)
        1    0.000    0.000    0.000    0.000 legendre.py:1(<module>)
        1    0.000    0.000    0.001    0.001 dumper.py:1(<module>)
       13    0.000    0.000    0.000    0.000 base.py:951(get_python_api)
        1    0.000    0.000    0.000    0.000 _type_aliases.py:123(_add_integer_aliases)
       50    0.000    0.000    0.000    0.000 typeinfer.py:118(get)
       10    0.000    0.000    0.000    0.000 imputils.py:432(impl_ret_borrowed)
        5    0.000    0.000    0.000    0.000 executionengine.py:189(_raw_object_cache_getbuffer)
      150    0.000    0.000    0.000    0.000 compiler_machinery.py:143(get_required_set)
        1    0.000    0.000    0.004    0.004 bz2.py:1(<module>)
        1    0.000    0.000    0.001    0.001 types.py:1(<module>)
       14    0.000    0.000    0.000    0.000 models.py:650(set)
        1    0.000    0.000    0.000    0.000 hermite.py:1(<module>)
        1    0.000    0.000    0.000    0.000 transforms.py:677(Bbox)
       86    0.000    0.000    0.000    0.000 multiarray.py:1080(copyto)
       21    0.000    0.000    0.000    0.000 inspect.py:3181(bind)
        2    0.000    0.000    0.000    0.000 npytypes.py:444(__init__)
       14    0.000    0.000    0.000    0.000 callconv.py:726(_get_try_state)
       14    0.000    0.000    0.000    0.000 builder.py:190(__init__)
        1    0.000    0.000    0.000    0.000 ctypes_utils.py:1(<module>)
       10    0.000    0.000    0.000    0.000 transforms.py:48(inlining_threshold)
       14    0.000    0.000    0.000    0.000 cgutils.py:455(is_not_null)
        1    0.000    0.000    0.000    0.000 _basic.py:30(<dictcomp>)
       11    0.000    0.000    0.000    0.000 rcsetup.py:336(_validate_cmap)
        1    0.000    0.000    0.001    0.001 twodim_base.py:534(vander)
        1    0.000    0.000    0.000    0.000 gdb_hook.py:1(<module>)
       26    0.000    0.000    0.000    0.000 npytypes.py:514(is_precise)
       24    0.000    0.000    0.000    0.000 feedparser.py:78(readline)
        6    0.000    0.000    0.000    0.000 context.py:62(register)
       51    0.000    0.000    0.000    0.000 colors.py:394(<genexpr>)
        1    0.000    0.000    0.000    0.000 colorbar.py:195(Colorbar)
        3    0.000    0.000    0.000    0.000 interpreter.py:751(peep_hole_list_to_tuple)
       69    0.000    0.000    0.000    0.000 dataclasses.py:424(<genexpr>)
        3    0.000    0.000    0.000    0.000 {built-in method _csv.register_dialect}
        1    0.000    0.000    0.000    0.000 dufunc.py:1(<module>)
        1    0.000    0.000    0.000    0.000 unicode.py:99(identbodychars)
        1    0.000    0.000    0.000    0.000 defmatrix.py:73(matrix)
        4    0.000    0.000    0.000    0.000 context.py:75(free)
        1    0.000    0.000    0.001    0.001 linsolve.py:1(<module>)
        8    0.000    0.000    0.000    0.000 typeinfer.py:1484(typeof_arg)
        1    0.000    0.000    0.000    0.000 _decomp_lu.py:14(<dictcomp>)
       45    0.000    0.000    0.000    0.000 instructions.py:230(return_value)
        1    0.000    0.000    0.000    0.000 artist.py:117(Artist)
        1    0.000    0.000    0.000    0.000 contour.py:71(ContourLabeler)
        4    0.000    0.000    0.000    0.000 parfor.py:714(__init__)
        4    0.000    0.000    0.000    0.000 typeinfer.py:443(__call__)
        9    0.000    0.000    0.000    0.000 functools.py:191(<setcomp>)
       13    0.000    0.000    0.000    0.000 core.py:8389(__init__)
       55    0.000    0.000    0.000    0.000 controlflow.py:547(<listcomp>)
